id,domain,surface,tab,entity,operation,sourceFile,sourceLine,currentBehaviour,requiredBehaviour,apiMethodPath,validation,authorization,states,sideEffect,persistence,evidence,status,blockedBy
OP-SUP-REPORT-SLA,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=reports (SLA Compliance),,Ticket,read,src/screens/app/support/panes.tsx,856,"Only real report. Groups in-range tickets by priority label; 'First-response met' = count of !slaBreached (there is NO first-response data at all); 'Resolution met' = count with status Resolved/Closed compared by hardcoded string literals rather than the configured 'closed' behaviour. Priorities with zero tickets are dropped, and the Total row sums only the displayed rows.","Compute from SlaInstance rows: first-response met/breached and resolution met/breached per priority and tier, on business-hours clocks.",GET /api/v1/support/reports/sla,range required,support_admin,,none,unknown,,SERVED,
OP-SUP-REPORT-RESPONSE,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=reports (Response Times),,TicketStatusEvent / TicketMessage,read,src/screens/app/support/panes.tsx,955,Renders 'Response Times needs ticket history this rebuild does not simulate yet.' (honest placeholder) or 'No tickets in last 30 days.',Median/p90 first response and resolution time from message and transition history.,GET /api/v1/support/reports/response-times,range required,support_admin,,none,unknown,,DISCOVERED,
OP-SUP-REPORT-REOPEN,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=reports (Reopen Rate),,TicketStatusEvent,read,src/screens/app/support/panes.tsx,955,Placeholder sentence.,Reopens / resolutions over the window; definition of a reopen must be fixed (see openQuestions).,GET /api/v1/support/reports/reopen-rate,range required,support_admin,,none,unknown,,DISCOVERED,
OP-SUP-REPORT-CSAT,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=reports (CSAT),,CsatResponse,read,src/screens/app/support/panes.tsx,955,Placeholder sentence; there is no CSAT data source in any case.,"Response rate, average score, distribution and comments, filterable by agent/team.",GET /api/v1/support/reports/csat,range required,support_admin,,none,unknown,,DISCOVERED,
OP-SUP-REPORT-NPS,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=reports (NPS),,NpsResponse,read,src/screens/app/support/panes.tsx,955,Placeholder sentence; no NPS model exists at all.,NPS from survey responses once the survey programme is defined.,GET /api/v1/support/reports/nps,range required,support_admin,,none,unknown,,DISCOVERED,
OP-SUP-REPORT-LEADERBOARD,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=reports (Agent Leaderboard),,SupportTeam / User,read,src/screens/app/support/panes.tsx,955,Placeholder sentence. Could not be computed anyway — assignee is a display-name string and there is no agent roster.,"Per-agent resolved count, first-response time, CSAT and SLA attainment.",GET /api/v1/support/reports/agent-leaderboard,range required,support_admin | manager,,none,unknown,,DISCOVERED,
OP-SUP-REPORT-HEATMAP,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=reports (Volume Heatmap),,Ticket,read,src/screens/app/support/panes.tsx,955,Placeholder sentence.,Created-per-hour-per-weekday grid in the tenant timezone.,GET /api/v1/support/reports/volume-heatmap,range required; tz required,support_admin,,none,unknown,,DISCOVERED,
OP-SUP-PLANGATE-SLA,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=sla_policies,,SlaPolicy,list,src/screens/app/support/SupportTicketing.tsx,91,"gatedSections['sla_policies'] is a hardcoded constant in supportData.ts, so the PlanGate lock card renders for every tenant regardless of plan. No SLA policy list, create or edit exists behind it.","Entitlement checked against the tenant's real subscription, and a working SLA policy CRUD surface behind it.",GET /api/v1/support/sla-policies,entitlement resolved server-side,support_admin + entitlement 'support.sla',,none,unknown,,SERVED,
OP-SUP-PLANGATE-ROUTING,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=routing_rules,,RoutingRule,list,src/screens/app/support/SupportTicketing.tsx,91,Same hardcoded PlanGate; no routing rule model or evaluator exists.,Entitlement-checked routing rule CRUD plus an evaluator invoked on ticket create and on inbound message.,GET /api/v1/support/routing-rules,entitlement resolved server-side,support_admin + entitlement 'support.routing',,none,unknown,,DISCOVERED,
OP-SUP-PLANGATE-BACK,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=sla_policies | ?tab=routing_rules → 'Back to dashboard',,n/a,read,src/screens/app/support/panes.tsx,33,Calls select('dashboard') → clears the query string.,Unchanged.,n/a,n/a,n/a,,none,unknown,,DISCOVERED,
OP-SUP-PLANGATE-UPGRADE,"Support & Ticketing (app code SUP, route /app/support-ticketing)",gated tabs → 'Upgrade plan',,Subscription,read,src/screens/app/support/panes.tsx,36,"Navigates to /app/account. No plan context, no return path, no record of intent.",Deep link to the plan-change flow carrying the requested entitlement.,n/a (navigates),n/a,org_admin to actually change a plan,,none,unknown,,DISCOVERED,
OP-SUP-SETTINGS-TAB,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=settings (14-tab strip),,n/a,read,src/screens/app/support/settings.tsx,1172,"setState only — the settings sub-tab is NOT in the URL, so no settings pane is linkable, bookmarkable or restorable after refresh (unlike the Reports tabs, which are also state-only).",Put the sub-tab in the query string and permission-filter the strip by role.,n/a,tab ∈ supportSettingsTabs,support_admin,,none,browser-only,,DISCOVERED,
OP-SUP-FIELD-SUBTAB,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=settings → Ticket fields (Statuses/Categories/Priorities/Types/Channels),,n/a,read,src/screens/app/support/settings.tsx,96,setState across the five taxonomies.,"Unchanged, but each taxonomy list loads from its own endpoint.",GET /api/v1/support/field-options?kind=,kind ∈ enum,support_admin,,none,browser-only,,SERVED,
OP-SUP-FIELD-CREATE,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=settings → Ticket fields → '+ Add statuse/categorie/prioritie/type/channel',,TicketStatusDefinition | TicketCategoryDefinition | TicketPriorityDefinition | TicketTypeDefinition | TicketChannelDefinition,create,src/screens/app/support/settings.tsx,268,"persist([...rows, draft]) writes the whole array straight back into supportSettings via updateSupportSettings — no draft/save separation, saved on dialog confirm. New rows always get behaviour 'active' and slaHours 24 seeded even for taxonomies that use neither, and never get a colour. No uniqueness check on label or slug. (Button labels 'Add statuse'/'Add categorie' are transcribed live-app typos.)","Typed insert per taxonomy with uniqueness, colour choice where the list is colour-coded, and position appended.",POST /api/v1/support/field-options,"label 1..60 required; slug ^[a-z0-9_]+$ unique per tenant+kind; slaHours integer 1..8760 for priorities; behaviour ∈ {active,waiting,closed} for statuses",support_admin,,none,unknown,,SERVED,
OP-SUP-FIELD-SLUG-AUTOGEN,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=settings → Ticket fields → Label input,,Ticket field definitions,create,src/screens/app/support/settings.tsx,213,"While creating, the slug follows the label as lowercase with [^a-z0-9]+ → '_'; while editing, the slug is frozen. A label of only non-alphanumerics produces an empty or all-underscore slug and is accepted.","Same UX, but server enforces slug shape, trims leading/trailing underscores and guarantees uniqueness with a numeric suffix.",n/a (client) + server normalisation,resulting slug non-empty,support_admin,,none,unknown,,DISCOVERED,
OP-SUP-FIELD-UPDATE,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=settings → Ticket fields → ✎,,Ticket field definitions,update,src/screens/app/support/settings.tsx,268,Replaces the row in the array by id. Renaming a status/category/priority/channel label does NOT migrate the tickets that stored the old label — they become orphans that no filter matches and that the dashboard counts as neither open nor closed.,"With FK ids a rename is safe; the endpoint must still reject changing a slug that inbound integrations rely on, and must not allow changing behaviour on the last 'closed' status.",PATCH /api/v1/support/field-options/{id},as create; at least one status with behaviour='closed' and one 'active' must remain,support_admin,,none,unknown,,SERVED,
OP-SUP-FIELD-DELETE,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=settings → Ticket fields → 🗑,,Ticket field definitions,delete,src/screens/app/support/settings.tsx,192,"persist(rows.filter(...)) — one click, NO confirmation, and no check for tickets using the value. Deleting every 'closed'-behaviour status silently makes every ticket count as Open on the dashboard; deleting a priority strands its SLA hours.",Block deletion while tickets reference the option (or require an explicit reassignment target); confirm; soft delete with an 'archived' flag so history still renders.,DELETE /api/v1/support/field-options/{id}?reassignTo=,409 when in use and no reassignTo; cannot delete the last active/closed status,support_admin,,bulk re-point of tickets when reassignTo is given,unknown,,SERVED,
OP-SUP-FIELD-REORDER,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=settings → Ticket fields → ⠿ grab handle,,Ticket field definitions,update,src/screens/app/support/settings.tsx,156,"NO-OP. The '⠿' glyph is aria-hidden with cursor-grab styling and no drag handler, no key handler and no position field — the affordance is purely cosmetic.","Real drag-and-drop (and keyboard reorder) persisting a position column, since the order drives chip order and select order on the Tickets surface.",POST /api/v1/support/field-options/reorder,ids must be the complete set for that kind,support_admin,,none,browser-only,,DISCOVERED,
OP-SUP-WIDGET-EDIT,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=settings → Web widget (all 9 inputs),,SupportWidgetSettings,update,src/screens/app/support/settings.tsx,304,"Every field edits a local draft via useSettings('widget'); the live Preview card re-renders from the draft. Dirty is a JSON.stringify comparison. The draft is seeded once at mount, so a change made elsewhere is silently overwritten on save.",Same editing UX with server-side validation and optimistic-concurrency on save.,n/a (local draft),accent hex; position ∈ enum; text length caps,support_admin,,none,unknown,,DISCOVERED,
OP-SUP-WIDGET-SAVE,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=settings → Web widget → 'Save widget settings',,SupportWidgetSettings,update,src/screens/app/support/settings.tsx,396,"updateSupportSettings({widget: draft}) merges into the localStorage blob and writes a generic support.settings_updated audit row. Button disabled while not dirty. No success toast, no error state — and nothing consumes the saved settings because no widget script or intake endpoint exists.",PUT the widget config; serve a real widget bundle and a public intake endpoint that honours enabled/requireEmail/showHelpTab and the origin allowlist.,PUT /api/v1/support/settings/widget,accent ^#[0-9a-fA-F]{6}$; position ∈ enum; panelTitle/launcherText/subtitle/confirmation <= 200 chars; portal/allowed origins are valid https URLs,support_admin,,publishes a new public widget configuration,browser-only,,DISCOVERED,
OP-SUP-WIDGET-COPY-SNIPPET,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=settings → Web widget → 'Copy snippet',,SupportWidgetSettings,read,src/screens/app/support/settings.tsx,443,"navigator.clipboard.writeText of a CONSTANT string that hardcodes data-tenant=""acme"" and points at https://apragya.ai/api/v1/public/support-widget.js, which does not exist in this codebase. Button label flips to 'Copied'; a clipboard failure silently resets it with no message.",Generate the snippet from the tenant's real public key and the deployed widget URL; show an explicit failure message when the clipboard API is unavailable.,GET /api/v1/support/settings/widget/snippet,n/a,support_admin,,writes to the OS clipboard,unknown,,DISCOVERED,
OP-SUP-WIDGET-INTAKE,"Support & Ticketing (app code SUP, route /app/support-ticketing)",public widget (missing),,Ticket,create,src/screens/app/support/settings.tsx,316,"DOES NOT EXIST. The pane configures a visitor-facing intake ('open a ticket without an account') for which there is no script, no endpoint and no rate limiting.","Public, origin-checked, rate-limited, captcha-or-equivalent-protected intake creating a ticket on the Web Widget channel and returning the configured confirmation text.",POST /api/v1/public/support/widget/tickets,email required when requireEmail; body length caps; spam/rate limits; no tenant id from the payload alone,"anonymous, origin-allowlisted",,creates a ticket; sends the acknowledgement email the confirmation copy promises,unknown,,DISCOVERED,
OP-SUP-CSAT-EDIT,"Support & Ticketing (app code SUP, route /app/support-ticketing)",?tab=settings → CSAT survey (6 inputs),,SupportCsatSettings,update,src/screens/app/support/settings.tsx,484,"Local draft via useSettings('csat'). Numeric inputs use Number(e.target.value), so clearing a box yields NaN in the draft and would persist NaN (serialised as null by JSON.stringify) on save. Only HTML min/max guard the ranges.",Validated numeric editing with explicit bounds and no NaN path.,n/a (local draft),waitHours 0..720; skipOlderDays 1..365; lowScore within the scale; slaWarnPercent 1..100,support_admin,,none,unknown,,DISCOVERED,
